,pid,external_pid,age_range,full_date,gender,unix_epoch,compression,description,page_index,plot_number
97,16,-L8mTQnkd_iRQVEcjXz7,18-25,Thu Mar 29 2018 10:56:41 GMT-0500 (Central Daylight Time),male,1522339001149,28,Gradually decreasing graph the highs get lower the lows also lower etc. Along with that the dots are more concentrated at the peaks and the dips.,3,20
98,16,-L8mTQnkd_iRQVEcjXz7,18-25,Thu Mar 29 2018 10:56:41 GMT-0500 (Central Daylight Time),male,1522339001149,24,A jagged type of graph where the further along the lower the concentration gets. Once it hits one high it slightly plummets.,4,13
99,16,-L8mTQnkd_iRQVEcjXz7,18-25,Thu Mar 29 2018 10:56:41 GMT-0500 (Central Daylight Time),male,1522339001149,29,Another jagged type of graph with varying forms of concentration,5,9
100,16,-L8mTQnkd_iRQVEcjXz7,18-25,Thu Mar 29 2018 10:56:41 GMT-0500 (Central Daylight Time),male,1522339001149,32,A type of tangent wave where when it is ascending concetration increases whereas when it is decended the dots spread out a lot,6,24
101,16,-L8mTQnkd_iRQVEcjXz7,18-25,Thu Mar 29 2018 10:56:41 GMT-0500 (Central Daylight Time),male,1522339001149,25,A graph that starts high the goes low. After that it goes back up but a little lower and looks like it will normalize around the center,7,15
102,17,-L8mWysUQkKHs0dBvuJ1,26-35,Thu Mar 29 2018 12:12:12 GMT-0400 (Eastern Daylight Time),male,1522339932598,25,this pattern starts at around 40% on the left side of the box and dips to 15% then increases fast to about 80% and then dips to 60 rises to 80  dips to 40 rises to 50 dips to 40 and a final rise to 80 then to end at 60,2,10
103,17,-L8mWysUQkKHs0dBvuJ1,26-35,Thu Mar 29 2018 12:12:12 GMT-0400 (Eastern Daylight Time),male,1522339932598,26,"this pattern starts at about 40% on the left side of the box it has 3 main high points with slow dots, imagine 3 mountains with each mountain increasing in height as you go the 1st mountain peaks at about 65% of the way up the graph the 2nd peaks at about 80% and the 3rd peaks at 90% in between the mountains are small hills that dip before the mountain",3,39
104,17,-L8mWysUQkKHs0dBvuJ1,26-35,Thu Mar 29 2018 12:12:12 GMT-0400 (Eastern Daylight Time),male,1522339932598,27,start at about 90% of the way up your graph and draw dots descending the page to the 10% mark at the other side at about a quarter of the way across the page rise up just a little and then dip to the halfway mark and another little rise before descending again to almost the end do a small little rise and end just below your rise ,4,32
105,17,-L8mWysUQkKHs0dBvuJ1,26-35,Thu Mar 29 2018 12:12:12 GMT-0400 (Eastern Daylight Time),male,1522339932598,23,"this pattern is just a big M across the graph the dots to make this pattern are sporadic and overlapping which makes the M shape look thicker, the 2 peaks are near the top of the graph at about 75% of the way up while the beginning and the end are low on the sides at about 15% of the way and ending at 30% ",5,11
106,17,-L8mWysUQkKHs0dBvuJ1,26-35,Thu Mar 29 2018 12:12:12 GMT-0400 (Eastern Daylight Time),male,1522339932598,25,"start your dots on the left side at about the 20% point and do a small dip then rise to 45% then start 3 mountain peaks but preceding each peak there is a smaller peak just before it the to make 6 peaks in total, the pattern ascends its way along the graph ever higher to reach a point at the end where the last peak caps at about the 90% height and then falls out ",6,31
107,17,-L8mWysUQkKHs0dBvuJ1,26-35,Thu Mar 29 2018 12:12:12 GMT-0400 (Eastern Daylight Time),male,1522339932598,25,the 1st half of the pattern is an M shape after that you rise up and plateau at about a 3rd of the way up the graph then do a giant rise and fall to the end of the pattern,7,16
108,18,-L8mXSixFbDkr1hREj2z,46-55,Thu Mar 29 2018 09:14:21 GMT-0700 (Pacific Daylight Time),female,1522340061055,23,"It's a graph of dots going across a grid. In the fist box of the grid, the pattern dips down low, then back up again. As it continues making this wave pattern, the waves don't dip as far down, and dip only about a third of the way down, but continue making a wave pattern until the end of the graph. ",2,1
109,18,-L8mXSixFbDkr1hREj2z,46-55,Thu Mar 29 2018 09:14:21 GMT-0700 (Pacific Daylight Time),female,1522340061055,23,"The dip goes low, then back up, then a little lower, than back up, then a little further down, then back up. ",3,4
110,18,-L8mXSixFbDkr1hREj2z,46-55,Thu Mar 29 2018 09:14:21 GMT-0700 (Pacific Daylight Time),female,1522340061055,26,"The dip pattern goes almost all the way down to the bottom of the graph, the almost back up to the top. It follows this pattern through about 3/4 of the graph. When it gets to the end of the graph, the dip goes a little more than halfway down. Basically the dips are pretty consistent though. ",4,30
111,18,-L8mXSixFbDkr1hREj2z,46-55,Thu Mar 29 2018 09:14:21 GMT-0700 (Pacific Daylight Time),female,1522340061055,26,"The dip goes down to almost the bottom of the graph, the up about 3/4 of the way down, then up to about 1/4 of the way up. Then it follows this pattern until the end of the graph pretty consistently. ",5,27
112,18,-L8mXSixFbDkr1hREj2z,46-55,Thu Mar 29 2018 09:14:21 GMT-0700 (Pacific Daylight Time),female,1522340061055,25,"The pattern flows as a cluster of dots, starting at about 3/4 from the top, going down to almost the bottom of the graph as a unit at about the halfway point, then back up as a unit to about 3/4 from the top at the end of the graph. ",6,6
113,18,-L8mXSixFbDkr1hREj2z,46-55,Thu Mar 29 2018 09:14:21 GMT-0700 (Pacific Daylight Time),female,1522340061055,24,"The line of dots goes up and down, first almost all the way to the bottom of the graph, then up a bit, then back down. Each time the peak is a little higher up on the graph. So the peaks line up diagonally from the left side of the graph to the right side of it. ",7,31
114,19,-L8mZw8G55qTJRriLrph,36-45,Thu Mar 29 2018 12:25:10 GMT-0400 (Eastern Daylight Time),male,1522340710079,27,Two curves dotted in blue ink. Both rise up like a mountain to the mid way mark and then fall down to the bottom. ,2,23
115,19,-L8mZw8G55qTJRriLrph,36-45,Thu Mar 29 2018 12:25:10 GMT-0400 (Eastern Daylight Time),male,1522340710079,27,"A haphazard graph. Starts at the midway mark and stays static until it reaches the third box where it peaks sharply, rising to its maximum height and then dipping sharply again after that.",3,3
116,19,-L8mZw8G55qTJRriLrph,36-45,Thu Mar 29 2018 12:25:10 GMT-0400 (Eastern Daylight Time),male,1522340710079,28,The graph starts at the midway point and rises sharply in the beginning before falling. Then it reaches towards a small peak in the middle and then rises sharply towards the end again.,4,25
117,19,-L8mZw8G55qTJRriLrph,36-45,Thu Mar 29 2018 12:25:10 GMT-0400 (Eastern Daylight Time),male,1522340710079,28,"This graph starts at the midway point before dipping very sharply, then it stays static until it reaches the third box where it again rises and dips sharply before ending.",5,9
118,19,-L8mZw8G55qTJRriLrph,36-45,Thu Mar 29 2018 12:25:10 GMT-0400 (Eastern Daylight Time),male,1522340710079,28,This graph starts at the midway mark and dips and rises sharply at least three times before ending. ,6,28
119,19,-L8mZw8G55qTJRriLrph,36-45,Thu Mar 29 2018 12:25:10 GMT-0400 (Eastern Daylight Time),male,1522340710079,27,This graph starts at the very bottom and rises steeply to the top of the first box before staying static until the last (fourth) box where it plunges sharply to the end. It also appears that there are two dotted lines following the same trajectory. ,7,11
120,20,-L8mmM0GuocaYxVX-de6,26-35,Thu Mar 29 2018 13:23:46 GMT-0400 (Eastern Daylight Time),male,1522344226839,21,It was a downwards stair step type graph.,2,25
121,20,-L8mmM0GuocaYxVX-de6,26-35,Thu Mar 29 2018 13:23:46 GMT-0400 (Eastern Daylight Time),male,1522344226839,30,It went up initially then bounced up and down in the same areas,3,10
122,20,-L8mmM0GuocaYxVX-de6,26-35,Thu Mar 29 2018 13:23:46 GMT-0400 (Eastern Daylight Time),male,1522344226839,29,"It went up initially then down, then back up and then a little bit down.",4,4
123,20,-L8mmM0GuocaYxVX-de6,26-35,Thu Mar 29 2018 13:23:46 GMT-0400 (Eastern Daylight Time),male,1522344226839,24,It was a chart going up and down about in the same areas.,5,20
124,20,-L8mmM0GuocaYxVX-de6,26-35,Thu Mar 29 2018 13:23:46 GMT-0400 (Eastern Daylight Time),male,1522344226839,26,The chart was going up and down then started to go up higher at the end.,6,28
125,20,-L8mmM0GuocaYxVX-de6,26-35,Thu Mar 29 2018 13:23:46 GMT-0400 (Eastern Daylight Time),male,1522344226839,26,The chart was going up and down in the same areas ,7,0
126,21,-L8mmO1VH6pr-DNAnm85,18-25,Thu Mar 29 2018 13:23:55 GMT-0400 (EDT),male,1522344235188,31,"it went up and down
",2,24
127,21,-L8mmO1VH6pr-DNAnm85,18-25,Thu Mar 29 2018 13:23:55 GMT-0400 (EDT),male,1522344235188,28,it went up and then down,3,11
128,21,-L8mmO1VH6pr-DNAnm85,18-25,Thu Mar 29 2018 13:23:55 GMT-0400 (EDT),male,1522344235188,31,it went up and down,4,22
129,21,-L8mmO1VH6pr-DNAnm85,18-25,Thu Mar 29 2018 13:23:55 GMT-0400 (EDT),male,1522344235188,28,It went up and then down.,5,12
130,21,-L8mmO1VH6pr-DNAnm85,18-25,Thu Mar 29 2018 13:23:55 GMT-0400 (EDT),male,1522344235188,28,It went up and then down,6,34
131,21,-L8mmO1VH6pr-DNAnm85,18-25,Thu Mar 29 2018 13:23:55 GMT-0400 (EDT),male,1522344235188,28,"it went up and then down
",7,5
132,22,-L8mmhkUhuqf1GEuncMr,26-35,Thu Mar 29 2018 13:25:20 GMT-0400 (EDT),male,1522344320047,39,Increases and decreases,2,10
133,22,-L8mmhkUhuqf1GEuncMr,26-35,Thu Mar 29 2018 13:25:20 GMT-0400 (EDT),male,1522344320047,39,Increases and decreases,3,22
134,22,-L8mmhkUhuqf1GEuncMr,26-35,Thu Mar 29 2018 13:25:20 GMT-0400 (EDT),male,1522344320047,39,It increases and decreases,4,25
135,22,-L8mmhkUhuqf1GEuncMr,26-35,Thu Mar 29 2018 13:25:20 GMT-0400 (EDT),male,1522344320047,39,increases and decreases,5,2
136,22,-L8mmhkUhuqf1GEuncMr,26-35,Thu Mar 29 2018 13:25:20 GMT-0400 (EDT),male,1522344320047,39,Increases and decrease,6,30
137,22,-L8mmhkUhuqf1GEuncMr,26-35,Thu Mar 29 2018 13:25:20 GMT-0400 (EDT),male,1522344320047,39,increases and decreases,7,12
138,23,-L8muu2X8Ss1-GUDxQSC,26-35,Thu Mar 29 2018 14:01:07 GMT-0400 (Eastern Daylight Time),male,1522346467594,29,Steep rise and fall patterns with periods of median stagnation between each spike.,2,27
139,23,-L8muu2X8Ss1-GUDxQSC,26-35,Thu Mar 29 2018 14:01:07 GMT-0400 (Eastern Daylight Time),male,1522346467594,26,"Plot begins high, remains high, then takes sweep downturns, rising again to it's starting pattern.",3,30
140,23,-L8muu2X8Ss1-GUDxQSC,26-35,Thu Mar 29 2018 14:01:07 GMT-0400 (Eastern Daylight Time),male,1522346467594,25,"Slow sweeping downturn followed by peaks and valleys, with the high growing over time.",4,13
141,23,-L8muu2X8Ss1-GUDxQSC,26-35,Thu Mar 29 2018 14:01:07 GMT-0400 (Eastern Daylight Time),male,1522346467594,31,Standard parabolic curve with the mean growing over time.,5,36
142,23,-L8muu2X8Ss1-GUDxQSC,26-35,Thu Mar 29 2018 14:01:07 GMT-0400 (Eastern Daylight Time),male,1522346467594,23,"Starts high, plummets, and climbs to a higher point than initiation",6,7
143,23,-L8muu2X8Ss1-GUDxQSC,26-35,Thu Mar 29 2018 14:01:07 GMT-0400 (Eastern Daylight Time),male,1522346467594,23,"Starts high, steep drop, slow climb but never recovers.",7,4
144,24,-L8mxjVzFyWTe46wpdz-,26-35,Thu Mar 29 2018 14:13:30 GMT-0400 (Eastern Daylight Time),male,1522347210787,28,it went all the up and down.,2,23
145,24,-L8mxjVzFyWTe46wpdz-,26-35,Thu Mar 29 2018 14:13:30 GMT-0400 (Eastern Daylight Time),male,1522347210787,16,It goes up ad down,3,5
146,24,-L8mxjVzFyWTe46wpdz-,26-35,Thu Mar 29 2018 14:13:30 GMT-0400 (Eastern Daylight Time),male,1522347210787,16,It goes up ad down,4,21
147,24,-L8mxjVzFyWTe46wpdz-,26-35,Thu Mar 29 2018 14:13:30 GMT-0400 (Eastern Daylight Time),male,1522347210787,27,up and down,5,16
148,24,-L8mxjVzFyWTe46wpdz-,26-35,Thu Mar 29 2018 14:13:30 GMT-0400 (Eastern Daylight Time),male,1522347210787,27,up and down,6,20
149,24,-L8mxjVzFyWTe46wpdz-,26-35,Thu Mar 29 2018 14:13:30 GMT-0400 (Eastern Daylight Time),male,1522347210787,27,up and down,7,8
150,25,-L8mybgoQOd6TFE9j0-g,26-35,Thu Mar 29 2018 14:17:20 GMT-0400 (Eastern Daylight Time),male,1522347440939,28,"It is a sinosoidal function, with a very high starting peak at the left, with a brief amount of increasing slope before it.  There are three peaks, with the distance between the first and second being smaller than the distance between the second and third.  The slopes between 1 and 2 are steeper than the ones between 2 and 3, and after 3.",2,15
151,25,-L8mybgoQOd6TFE9j0-g,26-35,Thu Mar 29 2018 14:17:20 GMT-0400 (Eastern Daylight Time),male,1522347440939,24,"A low starting peak, with a gradual down slope after it, to a medium sized sharp peak halfway along.  A much sharper and higher peak is at the end of the graph, with a brief trail off after it to the edge.",3,13
152,25,-L8mybgoQOd6TFE9j0-g,26-35,Thu Mar 29 2018 14:17:20 GMT-0400 (Eastern Daylight Time),male,1522347440939,29,"An approximately equally spaced series of three peaks, each one being about half a unit shorter than the previous.  The downward slope sections are steeper than the upward sloped ones.",4,33
153,25,-L8mybgoQOd6TFE9j0-g,26-35,Thu Mar 29 2018 14:17:20 GMT-0400 (Eastern Daylight Time),male,1522347440939,28,"A repeating pattern of a rising exponential decay followed immediately by a short peak.  Each pattern continues off the tail end of the previous peak, going progressively higher on each repeat, while not changing the shape of each pattern.",5,38
154,25,-L8mybgoQOd6TFE9j0-g,26-35,Thu Mar 29 2018 14:17:20 GMT-0400 (Eastern Daylight Time),male,1522347440939,26,"Three pairs of two peaks.  The first peak in the pair is sharp, tall and made up of a loose collection of points (showing a high amount of motion for each time unit), while the second is shorter and slightly broader, with the points being arranged more densely.  ",6,27
155,25,-L8mybgoQOd6TFE9j0-g,26-35,Thu Mar 29 2018 14:17:20 GMT-0400 (Eastern Daylight Time),male,1522347440939,21,"Two equal sized medium peaks, followed by a slight plateau which goes into a large final peak.  All the peaks are about equal thickness, not being especially sharp or blunt.",7,16
156,26,-L8n-AXbtRF8jCj6Z1nd,36-45,Thu Mar 29 2018 14:24:09 GMT-0400 (Eastern Daylight Time),male,1522347849960,23,The graph depicts a wave with a positive trend over time,2,21
157,26,-L8n-AXbtRF8jCj6Z1nd,36-45,Thu Mar 29 2018 14:24:09 GMT-0400 (Eastern Daylight Time),male,1522347849960,29,The graphs shows immediate decline followed by a steep incline with the peak holding for 1 unit of time.  The peak is followed by another steep decline and then a wave with a negative trend.,3,8
158,26,-L8n-AXbtRF8jCj6Z1nd,36-45,Thu Mar 29 2018 14:24:09 GMT-0400 (Eastern Daylight Time),male,1522347849960,28,"The graphs shows immediate gains followed by a tight wave for about 1 time unit.  Each following time unit follows the same pattern - immediate gains followed by a tight wave, resulting in an overall positive trend.",4,29
159,26,-L8n-AXbtRF8jCj6Z1nd,36-45,Thu Mar 29 2018 14:24:09 GMT-0400 (Eastern Daylight Time),male,1522347849960,29,"The graph shows a large wave with the first peak reaching 3.5 during the second time unit, the second peak only reaching 2 during the third time unit, and the third peak reaching 3.0 during the last time unit.",5,20
160,26,-L8n-AXbtRF8jCj6Z1nd,36-45,Thu Mar 29 2018 14:24:09 GMT-0400 (Eastern Daylight Time),male,1522347849960,27,"This shows a spread out wave with the first peak reaching 3.5 during the first time unit, the second peak reaching 3 during the third time unit and the third peak reaching 3.0 again during the final time unit.",6,14
161,26,-L8n-AXbtRF8jCj6Z1nd,36-45,Thu Mar 29 2018 14:24:09 GMT-0400 (Eastern Daylight Time),male,1522347849960,26,"Starting at 2, the graph shows a slightly negative trend for the first 1.5 time units, then it rises until the third time unit, falls in the fourth unit, and rises again in the fifth unit.",7,13
162,27,-L8nBrgvqkP8Vfn_9CWY,18-25,Thu Mar 29 2018 12:19:35 GMT-0700 (Pacific Daylight Time),male,1522351175184,27,"Starting from the middle, it will rise up, then dramatically dip back down, then rise to the middle, dip a littlle, and rise back up to the top.",2,4
163,27,-L8nBrgvqkP8Vfn_9CWY,18-25,Thu Mar 29 2018 12:19:35 GMT-0700 (Pacific Daylight Time),male,1522351175184,23,"Start at the middle, go up a little, then go all the way down, back up the middle, then go to the top, and keep alternating this sequence.
",3,9
164,27,-L8nBrgvqkP8Vfn_9CWY,18-25,Thu Mar 29 2018 12:19:35 GMT-0700 (Pacific Daylight Time),male,1522351175184,25,"Starts at the bottom, then rises to the top, dips to a little higher than the middle, goes back up to the top, and then dips again to the bottom.
",4,11
165,27,-L8nBrgvqkP8Vfn_9CWY,18-25,Thu Mar 29 2018 12:19:35 GMT-0700 (Pacific Daylight Time),male,1522351175184,28,"small drop from the middle, then a huge rise to the top, and small drop, then a small rise, then a huge drop again, repeated.",5,20
166,27,-L8nBrgvqkP8Vfn_9CWY,18-25,Thu Mar 29 2018 12:19:35 GMT-0700 (Pacific Daylight Time),male,1522351175184,24,"Go up to the middle from the bottom, and make 3 small rises and drips, and repeat again 3 times, as the distribution slowly rises up on average.",6,29
167,27,-L8nBrgvqkP8Vfn_9CWY,18-25,Thu Mar 29 2018 12:19:35 GMT-0700 (Pacific Daylight Time),male,1522351175184,25,"Starting at the bottom box, rise about 2 units, then drop, and repeat while the overall average of the graph slowly rises.
",7,21
168,28,-L8nPidMUTRyVpNsqhKH,18-25,Thu Mar 29 2018 15:20:09 GMT-0500 (Central Daylight Time),male,1522354809567,22,looks like the economy from 1900-present,2,3
169,28,-L8nPidMUTRyVpNsqhKH,18-25,Thu Mar 29 2018 15:20:09 GMT-0500 (Central Daylight Time),male,1522354809567,26,walmart stock down jones going up and down over the past 20 years,3,1
170,28,-L8nPidMUTRyVpNsqhKH,18-25,Thu Mar 29 2018 15:20:09 GMT-0500 (Central Daylight Time),male,1522354809567,30,the rate of black criminals being incarcerated over the past 100 years,4,25
171,28,-L8nPidMUTRyVpNsqhKH,18-25,Thu Mar 29 2018 15:20:09 GMT-0500 (Central Daylight Time),male,1522354809567,26,water usage over the past 100 years in america,5,28
172,28,-L8nPidMUTRyVpNsqhKH,18-25,Thu Mar 29 2018 15:20:09 GMT-0500 (Central Daylight Time),male,1522354809567,30,this is the employment rate in america over the past 100 years,6,2
173,28,-L8nPidMUTRyVpNsqhKH,18-25,Thu Mar 29 2018 15:20:09 GMT-0500 (Central Daylight Time),male,1522354809567,30,reduction of pollution over the past 100 years,7,33
174,29,-L8nUrAk-NysV4y8amlX,36-45,Thu Mar 29 2018 14:42:34 GMT-0600 (Mountain Daylight Time),female,1522356154547,26,"It looked like a wave. There was a small increase, then a large increase, small, then another large. ",2,13
175,29,-L8nUrAk-NysV4y8amlX,36-45,Thu Mar 29 2018 14:42:34 GMT-0600 (Mountain Daylight Time),female,1522356154547,20,"Wave - down, then pretty big up, fairly large down, small up",3,25
176,29,-L8nUrAk-NysV4y8amlX,36-45,Thu Mar 29 2018 14:42:34 GMT-0600 (Mountain Daylight Time),female,1522356154547,31,A wave that gradually increased. There were three large increase spikes which were dotted instead of solid like the rest.,4,39
177,29,-L8nUrAk-NysV4y8amlX,36-45,Thu Mar 29 2018 14:42:34 GMT-0600 (Mountain Daylight Time),female,1522356154547,30,"Scattered points that were close together. They went in a big increase, then fairly stable with a small decrease and increase, then a large decrease.",5,11
178,29,-L8nUrAk-NysV4y8amlX,36-45,Thu Mar 29 2018 14:42:34 GMT-0600 (Mountain Daylight Time),female,1522356154547,26,"Dots that were in a line that looked like a roller coaster - up, down, up, down - like rolling hills almost.",6,33
179,29,-L8nUrAk-NysV4y8amlX,36-45,Thu Mar 29 2018 14:42:34 GMT-0600 (Mountain Daylight Time),female,1522356154547,30,"Scattered dots that were in a line - down, up, down, up, down - nothing too drastic",7,10
180,30,-L8nz2lxeWOqOBcLizYj,18-25,Thu Mar 29 2018 18:58:49 GMT-0400 (Eastern Daylight Time),male,1522364329450,24,It goes down and up and down and up about twice each.,2,15
181,30,-L8nz2lxeWOqOBcLizYj,18-25,Thu Mar 29 2018 18:58:49 GMT-0400 (Eastern Daylight Time),male,1522364329450,31,It goes up and down gradually at first then more and more apparant,3,34
182,30,-L8nz2lxeWOqOBcLizYj,18-25,Thu Mar 29 2018 18:58:49 GMT-0400 (Eastern Daylight Time),male,1522364329450,18,"Up, down, slightly up, down, up, down, slightly up, up",4,4
183,30,-L8nz2lxeWOqOBcLizYj,18-25,Thu Mar 29 2018 18:58:49 GMT-0400 (Eastern Daylight Time),male,1522364329450,26,It is pretty much a linear line going from bottom left to top right but it has some curves where it goes up and then bac kdown.,5,35
184,30,-L8nz2lxeWOqOBcLizYj,18-25,Thu Mar 29 2018 18:58:49 GMT-0400 (Eastern Daylight Time),male,1522364329450,27,"It goes up then down then up then down. 3 times up, twice down",6,14
185,30,-L8nz2lxeWOqOBcLizYj,18-25,Thu Mar 29 2018 18:58:49 GMT-0400 (Eastern Daylight Time),male,1522364329450,25,"
Again, sort of a straight line but it goes up a bit just to drop a bit more than it went up, then it is steady again going up before repeating that.",7,38
